repo,java_file,mxcoco
dropwizard/dropwizard,/dropwizard-metrics/src/main/java/io/dropwizard/metrics/common/RegexStringMatchingStrategy_containsMatch_1.java,4
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_ECPKParameters_193.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDumpCommand_DbDumpCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_info_callback$MH_320.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbGenerateDocsCommand_run_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_set_default$MH_376.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDropAllCommand_DbDropAllCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL2_VERSION_38.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbFastForwardCommand_DbFastForwardCommand_0.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbLocksCommand_setPrintStream_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_renegotiate_pending$MH_294.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbMigrateCommand_DbMigrateCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_options_207.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbFastForwardCommand_getContext_4.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_new_273.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbPrepareRollbackCommand_setOutputStream_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_set_flags$MH_152.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbRollbackCommand_run_3.java,15
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_TLS1_2_VERSION_22.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/AbstractLiquibaseCommand_getConfigurationClass_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_SINGLE_DH_USE_27.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_verify_client_post_handshake$MH_298.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDumpCommand_setOutputStream_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_DEPTH_ZERO_SELF_SIGNED_CERT_10.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/CloseableLiquibaseWithFileSystemMigrationsFile_directoryResourceAccessors_2.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_FLAG_CRL_CHECK_16.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbTestCommand_getContext_3.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_TYPE_FILE_34.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbCalculateChecksumCommand_setCheckSumConsumer_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_current_cipher$MH_226.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbTestCommand_run_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_ex_data_X509_STORE_CTX_idx$MH_324.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/MigrationsBundle_getScopedObjects_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc2409_prime_1024_111.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbRollbackCommand_DbRollbackCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_register_all_complete$MH_368.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/MigrationsBundle_initialize_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_REQUEST_new$MH_400.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbCommand_addSubcommand_3.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbFastForwardCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_new$MH_328.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_CRYPTO_free_81.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbMigrateCommand_getContext_4.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_NONE_411.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDropAllCommand_run_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get1_peer_certificate_255.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbStatusCommand_run_3.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_VERIFY_PEER_43.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbCommand_run_5.java,3
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_V_ERR_UNABLE_TO_GET_ISSUER_CERT_LOCALLY_12.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/AbstractLiquibaseCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_MD_free_133.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbStatusCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_cmd_339.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/CloseableLiquibase_CloseableLiquibase_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CB_HANDSHAKE_DONE_41.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbTestCommand_DbTestCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_bio_101.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/MigrationsBundle_getMigrationsFileName_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_CRYPTO_free$MH_80.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbMigrateCommand_run_3.java,9
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_TLS1_VERSION_20.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbCommand_configure_4.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_ciphers$MH_288.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbTestCommand_configure_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_load_private_key_375.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbStatusCommand_DbStatusCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_parse$MH_356.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbCalculateChecksumCommand_DbCalculateChecksumCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_ciphersuites_241.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbTagCommand_configure_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_load_client_CA_file$MH_246.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbFastForwardCommand_setPrintStream_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_ACCEPT_RENEGOTIATE_54.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbPrepareRollbackCommand_DbPrepareRollbackCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_TLSEXT_ERR_NOACK_40.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbGenerateDocsCommand_DbGenerateDocsCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_3_423.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbLocksCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_RECEIVED_SHUTDOWN_25.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbRollbackCommand_setOutputStream_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SET_SESS_CACHE_SIZE_60.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDropAllCommand_configure_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_response_get1_basic$MH_384.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbTagCommand_run_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_set_word$MH_106.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbStatusCommand_setOutputStream_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_auth_nid_233.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_METHOD_ALL_425.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/MigrationsBundle_name_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_compat_h_FIPS_mode$MH_0.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbPrepareRollbackCommand_configure_2.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/CloseableLiquibase_close_2.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_RAND_load_file_363.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbTagCommand_DbTagCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_find_389.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbMigrateCommand_setOutputStream_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EC_KEY_free_145.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbRollbackCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get0_current_issuer_175.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbLocksCommand_DbLocksCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CACHE_FULL_59.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbRollbackCommand_getContext_4.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_SINGLE_ECDH_USE_26.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbMigrateCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get1_peer_certificate$MH_254.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDumpCommand_isTrue_5.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_new_bio_pair_103.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbLocksCommand_firstNonNull_4.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_LOOKUP_file$MH_160.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbPrepareRollbackCommand_run_3.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_request_add0_id$MH_380.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDumpCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OpenSSL_version_num$MH_76.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbLocksCommand_run_3.java,3
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_TLS1_3_VERSION_23.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbGenerateDocsCommand_configure_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_DH_new_147.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbCommand_DbCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_in_init$MH_212.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbStatusCommand_getContext_4.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_FLAG_CERTIFICATE_32.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbDumpCommand_run_3.java,11
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_get_ext$MH_186.java,0
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbPrepareRollbackCommand_getContext_4.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BIO_s_file_85.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbClearChecksumsCommand_DbClearChecksumsCommand_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_add_lookup_157.java,1
dropwizard/dropwizard,/dropwizard-migrations/src/main/java/io/dropwizard/migrations/DbCalculateChecksumCommand_configure_2.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_cmd_value_type_341.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/JettyManaged_getManaged_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CIPHER_get_name$MH_228.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/AutoCloseableManager_AutoCloseableManager_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_ssl_ctx_337.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/JettyManaged_JettyManaged_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OCSP_resp_get0$MH_386.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/ExecutorServiceManager_getExecutor_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_RAND_seed$MH_360.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/ExecutorServiceManager_getPoolName_5.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_R_NO_START_LINE_18.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_shutdownTime_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_privatekey_311.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_build_11.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_420.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_manage_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_ex_data$MH_164.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_threadFactory_6.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_6144_121.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_OP_NO_TLSv1_1_422.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_isBoundedQueue_15.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_new_217.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_buildThreadFactory_2.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_executorService_5.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_set_options_205.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_threadFactory_10.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_get_timeout_223.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_keepAliveTime_6.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_CHAIN_CERT_65.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_allowCoreThreadTimeOut_5.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_INIT_ENGINE_ALL_BUILTIN_410.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_commonPrefixWithoutHyphen_13.java,5
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_d2i_OCSP_RESPONSE$MH_396.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_scheduledExecutorService_7.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_ciphers_287.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_addServerLifecycleListener_9.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_MD_get0_provider$MH_128.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_ExecutorServiceBuilder_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_ENGINE_free$MH_372.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_removeOnCancelPolicy_7.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_check_private_key_269.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_rejectedExecutionHandler_9.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_4096_119.java,1
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_free_275.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_commonSuffix_14.java,4
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_get_peer_cert_chain$MH_256.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_ExecutorServiceBuilder_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CONF_CTX_set_ssl_ctx$MH_336.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_setLog_16.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_rejectedExecutionHandler_5.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_SENT_SHUTDOWN_24.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_getManagedObjects_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_set_accept_state$MH_308.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_getMetricRegistry_12.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_BN_get_rfc3526_prime_3072$MH_116.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_addEventListener_10.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_HIT_55.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_getNameWithoutFormat_12.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_MD_fetch$MH_130.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_LifecycleEnvironment_0.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTRL_SESS_CONNECT_RENEGOTIATE_51.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_ScheduledExecutorServiceBuilder_1.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_OPENSSL_init_ssl_343.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_maxThreads_4.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_EVP_PKEY_get_bits_137.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_minThreads_3.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_CTX_new$MH_216.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_build_8.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PEM_read_bio_DHparams$MH_194.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ExecutorServiceBuilder_workQueue_8.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_PKCS12_free_355.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/ScheduledExecutorServiceBuilder_buildThreadFactory_2.java,2
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_X509_STORE_CTX_get_error_depth$MH_170.java,0
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_scheduledExecutorService_8.java,0
apache/tomcat,/modules/openssl-java21/src/main/java/org/apache/tomcat/util/openssl/openssl_h_SSL_write_279.java,1
dropwizard/dropwizard,/dropwizard-lifecycle/src/main/java/io/dropwizard/lifecycle/setup/LifecycleEnvironment_scheduledExecutorService_6.java,0
